"wifiradar","device","signal","timestamp","networks"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 09:05:29","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 09:04:56","TP1"
"C0A0BBED842E","F8D11121AE96",-76,"2014-12-19 09:04:38","TP1"
"C0A0BBED842E","F8D11121AE96",-75,"2014-12-19 09:03:45","TP1"
"C0A0BBED842E","6C4008957ED6",-152,"2014-12-19 09:03:12","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 09:02:43","TP1"
"C0A0BBED842E","6C4008957ED6",-193,"2014-12-19 09:02:03","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-220,"2014-12-19 09:01:59","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 09:01:21","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 09:01:05","TP1"
"C0A0BBED842E","6C4008957ED6",-55,"2014-12-19 09:00:36","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 09:00:36","TP1"
"C0A0BBED842E","F8D11121AE96",-67,"2014-12-19 09:00:18","TP1"
"C0A0BBED842E","6C4008957ED6",-57,"2014-12-19 09:00:17","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 09:00:14","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:59:59","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:59:11","TP1"
"C0A0BBED842E","6C4008957ED6",-53,"2014-12-19 08:58:59","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:58:58","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:58:38","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:57:33","TP1"
"C0A0BBED842E","6C4008957ED6",-54,"2014-12-19 08:57:31","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-56,"2014-12-19 08:57:18","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-52,"2014-12-19 08:57:01","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:56:55","TP1"
"C0A0BBED842E","80EA96A50A26",-50,"2014-12-19 08:56:40","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-54,"2014-12-19 08:56:39","tasid-netgear"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:56:08","TP1"
"C0A0BBED842E","4C8D79A35362",-51,"2014-12-19 08:55:48","tasid-netgear"
"C0A0BBED842E","80EA96A50A26",-62,"2014-12-19 08:55:46","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:55:35","TP1"
"C0A0BBED842E","6C4008957ED6",-56,"2014-12-19 08:55:20","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-75,"2014-12-19 08:53:35","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:53:20","TP1"
"C0A0BBED842E","F8D11121AE96",-68,"2014-12-19 08:52:31","TP1"
"C0A0BBED842E","6C4008957ED6",-52,"2014-12-19 08:51:28","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-48,"2014-12-19 08:51:15","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 08:51:11","TP1"
"C0A0BBED842E","6C4008957ED6",-47,"2014-12-19 08:50:50","u-hopper-cisco"
"C0A0BBED842E","4C8D79E763F8",-44,"2014-12-19 08:50:21","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:50:18","TP1"
"C0A0BBED842E","2064320C12A2",-73,"2014-12-19 08:50:17","jf,Internet B2C"
"C0A0BBED842E","B4B676593D91",-72,"2014-12-19 08:50:03","kantoor"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:49:48","TP1"
"C0A0BBED842E","F8D11121AE96",-62,"2014-12-19 08:49:33","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:49:15","TP1"
"C0A0BBED842E","F8D11121AE96",-65,"2014-12-19 08:49:03","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:48:58","TP1"
"C0A0BBED842E","6C4008957ED6",-51,"2014-12-19 08:48:27","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-68,"2014-12-19 08:48:25","TP1"
"C0A0BBED842E","6C4008957ED6",-50,"2014-12-19 08:48:14","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:48:14","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:47:54","TP1"
"C0A0BBED842E","F8D11121AE96",-69,"2014-12-19 08:47:36","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:46:58","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:46:41","TP1"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 08:46:24","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:46:10","TP1"
"C0A0BBED842E","6C4008957ED6",-152,"2014-12-19 08:46:03","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:45:36","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:45:20","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:45:04","TP1"
"C0A0BBED842E","6C4008957ED6",-28,"2014-12-19 08:45:03","u-hopper-cisco"
"C0A0BBED842E","4C8D79E763F8",-41,"2014-12-19 08:44:38","u-hopper-cisco"
"C0A0BBED842E","CCFA00E70C15",-55,"2014-12-19 08:44:17","linksys"
"C0A0BBED842E","4C8D79E763F8",-38,"2014-12-19 08:44:12","InfostradaWiFi-004759,Deliberant,InfostradaWiFi,TrentinoNetwork-093,Vodafone-22177478,Saponetta_bianca,AtticusFonera,swisscom,unitn-x"
"C0A0BBED842E","6C4008957ED6",-154,"2014-12-19 08:43:55","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-49,"2014-12-19 08:43:33","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-43,"2014-12-19 08:43:17","u-hopper-cisco"
"C0A0BBED842E","CCFA00E70C15",-51,"2014-12-19 08:43:11","WIFI_PUBLICA,FREE-INTERNET,linksys,Wilmanet,OpenDay,BARCELO SANTS,XSF-UPC,Saponetta_bianca,NuvoleCadenti,@FREE_LUNA_POVO,La Terrassa"
"C0A0BBED842E","CCFA00E70C15",-48,"2014-12-19 08:43:09","u-hopper,F3_LUNA_MESH,BARCELO SANTS,Saponetta_bianca,NuvoleCadenti,@FREE_LUNA_POVO,Deliberant,La Terrassa,WIFI_PUBLICA,FREE-INTERNET,SocialComputing,BARCELO_SANTS_SALONES,XSF-UPC,OpenDay"
"C0A0BBED842E","F8D11121AE96",-75,"2014-12-19 08:43:05","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:42:50","TP1"
"C0A0BBED842E","F8D11121AE96",-69,"2014-12-19 08:42:37","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:42:20","TP1"
"C0A0BBED842E","6C4008957ED6",-47,"2014-12-19 08:41:59","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:41:46","TP1"
"C0A0BBED842E","6C4008957ED6",-58,"2014-12-19 08:41:34","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-67,"2014-12-19 08:41:31","TP1"
"C0A0BBED842E","F8D11121AE96",-68,"2014-12-19 08:41:02","TP1"
"C0A0BBED842E","FC253F5C4CB3",-55,"2014-12-19 08:40:47","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-75,"2014-12-19 08:40:42","TP1"
"C0A0BBED842E","6C4008957ED6",-48,"2014-12-19 08:40:27","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 08:40:25","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:40:09","TP1"
"C0A0BBED842E","54E43AAC35D2",-48,"2014-12-19 08:39:56","u-hopper-cisco"
"C0A0BBED842E","2064320C12A2",-67,"2014-12-19 08:39:37","Alice-38827019,Alice-96490433,SALERA"
"C0A0BBED842E","6C4008957ED6",-57,"2014-12-19 08:39:23","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-52,"2014-12-19 08:39:05","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:38:54","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:38:38","TP1"
"C0A0BBED842E","6C4008957ED6",-61,"2014-12-19 08:38:05","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-52,"2014-12-19 08:37:44","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:37:28","TP1"
"C0A0BBED842E","28CFE95AFE2F",-48,"2014-12-19 08:36:56","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 08:36:26","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:36:09","TP1"
"C0A0BBED842E","6C4008957ED6",-59,"2014-12-19 08:35:56","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-50,"2014-12-19 08:35:21","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-61,"2014-12-19 08:34:50","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-62,"2014-12-19 08:34:20","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-46,"2014-12-19 08:32:08","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-60,"2014-12-19 08:31:56","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:31:52","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:31:51","TP1"
"C0A0BBED842E","6C4008957ED6",-60,"2014-12-19 08:31:40","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:31:35","TP1"
"C0A0BBED842E","6C4008957ED6",-40,"2014-12-19 08:31:15","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:31:04","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:30:48","TP1"
"C0A0BBED842E","80EA96A50A26",-58,"2014-12-19 08:28:41","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-53,"2014-12-19 08:28:20","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-53,"2014-12-19 08:28:03","WiFi Frecciargento,The HubRoma - OpenSpace,Vodafone-23122881,WIFI VILLA S.LORENZO,CASAMIA,Sitecom7620a4,u-hopper-cisco,u-hopper"
"C0A0BBED842E","6C4008957ED6",-54,"2014-12-19 08:26:59","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-46,"2014-12-19 08:26:11","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:25:34","TP1"
"C0A0BBED842E","6C4008957ED6",-149,"2014-12-19 08:25:29","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-148,"2014-12-19 08:25:16","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-56,"2014-12-19 08:25:06","u-hopper-cisco"
"C0A0BBED842E","6C4008957ED6",-54,"2014-12-19 08:24:50","u-hopper-cisco"
"C0A0BBED842E","28CFDA4F5B3E",-69,"2014-12-19 08:23:59","Alice-38827019"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:23:10","TP1"
"C0A0BBED842E","7056819D7E75",-54,"2014-12-19 08:23:08","Sierra Madre,gowimax-3255"
"C0A0BBED842E","6C4008957ED6",-42,"2014-12-19 08:23:07","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:22:24","TP1"
"C0A0BBED842E","7056819D7E75",-50,"2014-12-19 08:22:09","u-hopper-cisco"
"C0A0BBED842E","7056819D7E75",-48,"2014-12-19 08:21:51","Apartamantos PF,PAPPARDELLE RISTORANTE,imaginaryGuest,Bambu,TREN,vodafone,huillacuna,gowimax-3255,ZOE,Hotel Cotopaxi"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 08:21:03","TP1"
"C0A0BBED842E","8CFABAB4D754",-71,"2014-12-19 08:21:01","@FREE_LUNA_TRENTO"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 08:20:51","TP1"
"C0A0BBED842E","8CFABAB4D754",-71,"2014-12-19 08:20:48","@FREE_LUNA_TRENTO"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:20:47","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:20:30","TP1"
"C0A0BBED842E","A4C36177B923",-43,"2014-12-19 08:20:21","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-68,"2014-12-19 08:19:58","TP1"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 08:18:55","TP1"
"C0A0BBED842E","F8D11121AE96",-69,"2014-12-19 08:18:53","TP1"
"C0A0BBED842E","2064320C12A2",-67,"2014-12-19 08:18:07","Tecnodata2G,Alice-96490433,TP-LINK_BEA09E,jf,HOTSPOT,Vodafone-30210778,Nintendo_Zone1,Internet B2C"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:17:55","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:17:51","TP1"
"C0A0BBED842E","FC253F5C4CB3",-52,"2014-12-19 08:17:51","u-hopper-cisco"
"C0A0BBED842E","2064320C12A2",-68,"2014-12-19 08:17:27","Internet B2C"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:17:05","TP1"
"C0A0BBED842E","2064320C12A2",-72,"2014-12-19 08:17:03","Denise,SALERA,jf"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:16:46","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 08:16:30","TP1"
"C0A0BBED842E","80EA96A50A26",-57,"2014-12-19 08:15:54","u-hopper-cisco"
"C0A0BBED842E","FC253F5C4CB3",-47,"2014-12-19 08:14:59","u-hopper-cisco"
"C0A0BBED842E","FC253F5C4CB3",-43,"2014-12-19 08:14:51","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 08:14:23","TP1"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 08:13:51","TP1"
"C0A0BBED842E","F8D11121AE96",-75,"2014-12-19 08:13:33","TP1"
"C0A0BBED842E","F8D11121AE96",-68,"2014-12-19 08:13:20","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 08:12:46","TP1"
"C0A0BBED842E","28CFE95AFE2F",-52,"2014-12-19 08:12:29","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-75,"2014-12-19 08:12:14","TP1"
"C0A0BBED842E","28CFDA4F5B3E",-68,"2014-12-19 08:11:57","Alice-38827019"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:11:44","TP1"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 08:11:25","TP1"
"C0A0BBED842E","28CFE95AFE2F",-45,"2014-12-19 08:11:19","iPhone di Carlo,Wireless_Caprini,WirelessSembenotti,Wireless"
"C0A0BBED842E","F8D11121AE96",-69,"2014-12-19 08:11:11","TP1"
"C0A0BBED842E","980C8291D8B2",-44,"2014-12-19 08:11:09","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-67,"2014-12-19 08:10:42","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:10:36","TP1"
"C0A0BBED842E","A4C36177B923",-46,"2014-12-19 08:10:20","u-hopper-cisco"
"C0A0BBED842E","A4C36177B923",-54,"2014-12-19 08:10:19","u-hopper-cisco"
"C0A0BBED842E","A4C36177B923",-46,"2014-12-19 08:10:14","Wireless_Caprini,Wireless,u-hopper-dlink"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:10:10","TP1"
"C0A0BBED842E","54E43AAC35D2",-54,"2014-12-19 08:09:02","u-hopper-cisco"
"C0A0BBED842E","54E43AAC35D2",-55,"2014-12-19 08:08:30","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:07:39","TP1"
"C0A0BBED842E","28CFDA4F5B3E",-70,"2014-12-19 08:07:26","Alice-38827019"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 08:06:20","TP1"
"C0A0BBED842E","2CBE08E83A26",-48,"2014-12-19 08:04:50","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 08:04:31","TP1"
"C0A0BBED842E","F8D11121AE96",-69,"2014-12-19 08:02:39","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:02:19","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:02:04","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:01:05","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:00:34","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 08:00:32","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:00:19","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 08:00:01","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:58:07","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:57:52","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:57:37","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:56:34","TP1"
"C0A0BBED842E","442A60B2409A",-74,"2014-12-19 07:56:14","Telecom-48004717"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:55:43","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:55:00","TP1"
"C0A0BBED842E","4C8D798DF829",-67,"2014-12-19 07:54:33","f3mng1"
"C0A0BBED842E","442A60B2409A",-54,"2014-12-19 07:54:32","Telecom-48004717"
"C0A0BBED842E","442A60B2409A",-68,"2014-12-19 07:54:22","Telecom-48004717"
"C0A0BBED842E","B4B676593D91",-75,"2014-12-19 07:53:20","kantoor"
"C0A0BBED842E","58A2B5CFF7E7",-41,"2014-12-19 07:51:28","u-hopper-cisco"
"C0A0BBED842E","54E43A926E4A",-57,"2014-12-19 07:49:59","CPNtw"
"C0A0BBED842E","6C4008957EE2",-49,"2014-12-19 07:48:51","mPhone"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:48:42","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:48:41","TP1"
"C0A0BBED842E","6C4008957EE2",-46,"2014-12-19 07:48:25","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 07:47:44","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:47:43","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:47:03","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:46:25","TP1"
"C0A0BBED842E","881FA11B7C86",-43,"2014-12-19 07:45:58","u-hopper-cisco"
"C0A0BBED842E","881FA11B7C86",-45,"2014-12-19 07:45:57","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 07:44:12","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:44:09","TP1"
"C0A0BBED842E","58A2B5CFF7E7",-52,"2014-12-19 07:43:42","u-hopper-cisco"
"C0A0BBED842E","58A2B5CFF7E7",-39,"2014-12-19 07:43:35","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:38:50","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:38:35","TP1"
"C0A0BBED842E","44D8840376BA",-58,"2014-12-19 07:38:24","STELLA"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:38:20","TP1"
"C0A0BBED842E","44D8840376BA",-54,"2014-12-19 07:38:07","STELLA"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:38:01","TP1"
"C0A0BBED842E","44D8840376BA",-65,"2014-12-19 07:37:57","STELLA"
"C0A0BBED842E","44D8840376BA",-60,"2014-12-19 07:37:06","STELLA"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:37:03","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:36:26","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:35:23","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:33:33","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:32:42","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 07:31:55","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 07:31:20","TP1"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 07:30:22","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 07:29:59","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:29:07","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:28:38","TP1"
"C0A0BBED842E","18002DBABA9F",-67,"2014-12-19 07:28:31","Vodafone-27416816,mycloud,GANAG,dlink"
"C0A0BBED842E","18002DBABA9F",-67,"2014-12-19 07:28:07","mycloud,GANAG,dlink,Vodafone-27416816"
"C0A0BBED842E","18002DBABA9F",-69,"2014-12-19 07:27:42","GANAG"
"C0A0BBED842E","58A2B5EAFB4A",-60,"2014-12-19 07:27:10","WIFIMECE01"
"C0A0BBED842E","58A2B5EAFB4A",-62,"2014-12-19 07:26:55","WiFi Frecciargento"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:24:34","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:24:18","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 07:21:01","TP1"
"C0A0BBED842E","F8D11121AE96",-68,"2014-12-19 07:19:28","TP1"
"C0A0BBED842E","6C4008957EE2",-51,"2014-12-19 07:19:23","mPhone,Adagio Teas 2,MacBook Pro di Carlo "
"C0A0BBED842E","6C4008957EE2",-50,"2014-12-19 07:18:58","u-hopper-cisco"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:17:10","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:16:53","TP1"
"C0A0BBED842E","F8D11121AE96",-70,"2014-12-19 07:15:26","TP1"
"C0A0BBED842E","F8D11121AE96",-76,"2014-12-19 07:13:39","TP1"
"C0A0BBED842E","845181EB1FBC",-63,"2014-12-19 07:12:52","NETGEAR"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 07:12:52","TP1"
"C0A0BBED842E","845181EB1FBC",-69,"2014-12-19 07:12:40","NETGEAR"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:12:36","TP1"
"C0A0BBED842E","F8D11121AE96",-76,"2014-12-19 07:12:34","TP1"
"C0A0BBED842E","845181EB1FBC",-65,"2014-12-19 07:12:26","NETGEAR"
"C0A0BBED842E","845181EB1FBC",-61,"2014-12-19 07:12:23","NETGEAR"
"C0A0BBED842E","F8D11121AE96",-75,"2014-12-19 07:11:42","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:11:27","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:11:23","TP1"
"C0A0BBED842E","F8D11121AE96",-68,"2014-12-19 07:11:07","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:10:24","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:09:58","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:09:55","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:09:46","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:09:28","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:09:10","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:09:08","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:08:41","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:08:16","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:07:55","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:06:15","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:05:56","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 07:05:38","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:03:38","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:03:04","TP1"
"C0A0BBED842E","8C77165C40EF",-54,"2014-12-19 07:03:00","@FREE_LUNA_TRENTO"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:01:47","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 07:01:31","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:00:59","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 07:00:42","TP1"
"C0A0BBED842E","F8D11121AE96",-75,"2014-12-19 07:00:28","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 07:00:11","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 06:59:06","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 06:58:12","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 06:57:41","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 06:55:56","TP1"
"C0A0BBED842E","F8D11121AE96",-74,"2014-12-19 06:55:42","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 06:55:24","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 06:55:07","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 06:52:57","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 06:52:07","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 06:50:28","TP1"
"C0A0BBED842E","F8D11121AE96",-71,"2014-12-19 06:50:27","TP1"
"C0A0BBED842E","845181EB1FBC",-50,"2014-12-19 06:50:03","NETGEAR"
"C0A0BBED842E","845181EB1FBC",-56,"2014-12-19 06:49:43","NETGEAR"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 06:48:32","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 06:42:44","TP1"
"C0A0BBED842E","54E43A926E4A",-59,"2014-12-19 06:42:19","CPNtw"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 06:42:19","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 06:41:50","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 06:41:39","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 06:41:20","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 06:40:00","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 06:39:10","TP1"
"C0A0BBED842E","F8D11121AE96",-72,"2014-12-19 06:38:38","TP1"
"C0A0BBED842E","F8D11121AE96",-69,"2014-12-19 06:37:50","TP1"
"C0A0BBED842E","F8D11121AE96",-73,"2014-12-19 06:37:36","TP1"
"C0A0BBED842E","F8D11121AE96",-75,"2014-12-19 06:37:18","TP1"
